file_name,class
10176_0_0.jpg,0
10176_1_0.jpg,0
10176_2_0.jpg,1
10176_3_1.jpg,1
10176_3_2.jpg,1
10176_4_1.jpg,1
10176_4_2.jpg,1
101772_0_0.jpg,0
101772_1_0.jpg,0
101772_2_0.jpg,0
101781_0_0.jpg,0
101785_0_0.jpg,0
101785_1_0.jpg,0
10179_0_1.jpg,1
10179_0_2.jpg,1
10179_1_1.jpg,1
10179_1_2.jpg,1
10179_2_0.jpg,0
101806_0_0.jpg,1
101806_1_0.jpg,1
101806_2_0.jpg,1
101807_0_0.jpg,0
101807_1_0.jpg,0
101822_0_0.jpg,0
101822_1_0.jpg,1
101828_0_0.jpg,0
101832_0_1.jpg,1
101832_0_2.jpg,1
101832_1_1.jpg,1
101832_1_2.jpg,1
101832_2_0.jpg,0
101839_0_1.jpg,1
101839_0_2.jpg,1
101839_1_0.jpg,0
101863_0_0.jpg,0
101877_0_0.jpg,0
101877_1_1.jpg,1
101877_1_2.jpg,1
101877_2_0.jpg,0
101892_0_0.jpg,0
101894_0_0.jpg,0
101894_1_0.jpg,0
101895_0_0.jpg,0
101904_0_0.jpg,0
101904_1_0.jpg,0
101904_2_0.jpg,0
101904_3_0.jpg,1
101904_4_0.jpg,0
101904_5_0.jpg,0
10192_0_1.jpg,1
10192_0_2.jpg,1
10192_1_0.jpg,0
101931_0_0.jpg,0
101931_1_0.jpg,1
101933_0_0.jpg,0
101933_1_0.jpg,0
101933_2_1.jpg,1
101933_2_2.jpg,1
101933_3_1.jpg,1
101933_3_2.jpg,1
101933_4_0.jpg,1
101936_0_0.jpg,0
101936_1_0.jpg,0
101951_0_0.jpg,0
101966_0_0.jpg,1
101966_1_0.jpg,1
101966_2_0.jpg,1
101968_0_0.jpg,0
101968_1_0.jpg,0
101969_0_0.jpg,0
101978_0_1.jpg,1
101978_0_2.jpg,1
101979_0_0.jpg,1
102024_0_1.jpg,1
102024_0_2.jpg,1
102024_1_1.jpg,1
102024_1_2.jpg,1
102030_0_0.jpg,0
102030_1_1.jpg,1
102030_1_2.jpg,1
102030_2_0.jpg,1
102056_0_0.jpg,0
102056_1_0.jpg,1
102056_2_0.jpg,1
102056_3_0.jpg,1
102056_4_0.jpg,1
102071_0_0.jpg,0
102073_0_0.jpg,0
102076_0_1.jpg,1
102076_0_2.jpg,1
102076_1_0.jpg,1
102080_0_0.jpg,0
102080_1_0.jpg,0
102096_0_0.jpg,0
102096_1_0.jpg,0
102118_0_0.jpg,0
102118_1_0.jpg,1
10211_0_0.jpg,0
10211_1_0.jpg,0
10211_2_0.jpg,0
102133_0_0.jpg,0
102137_0_0.jpg,0
102137_1_0.jpg,1
102137_2_0.jpg,1
102143_0_1.jpg,1
102143_0_2.jpg,1
102143_1_0.jpg,0
102163_0_0.jpg,0
102168_0_0.jpg,0
10216_0_0.jpg,1
10216_1_1.jpg,1
10216_1_2.jpg,1
102191_0_0.jpg,0
102191_1_0.jpg,0
10219_0_0.jpg,0
102202_0_0.jpg,0
102208_0_1.jpg,1
102208_0_2.jpg,1
102208_1_1.jpg,1
102208_1_2.jpg,1
102210_0_0.jpg,0
102225_0_0.jpg,1
102225_1_0.jpg,1
102225_2_0.jpg,1
102240_0_0.jpg,0
102240_1_0.jpg,1
102252_0_0.jpg,0
102252_1_0.jpg,0
102252_2_0.jpg,0
102278_0_0.jpg,0
102278_1_1.jpg,1
102278_1_2.jpg,1
102281_0_1.jpg,1
102281_0_2.jpg,1
102281_1_1.jpg,1
102281_1_2.jpg,1
102288_0_0.jpg,1
102288_1_0.jpg,1
102290_0_1.jpg,1
102290_0_2.jpg,1
102290_1_0.jpg,1
102297_0_0.jpg,0
102300_0_1.jpg,1
102300_0_2.jpg,1
102306_0_0.jpg,0
102306_1_0.jpg,1
102306_2_0.jpg,0
102306_3_0.jpg,0
102307_0_0.jpg,0
102307_1_0.jpg,0
10230_0_1.jpg,1
10230_0_2.jpg,1
10230_1_0.jpg,1
102311_0_0.jpg,0
102311_1_0.jpg,0
102311_2_0.jpg,0
102311_3_0.jpg,0
102319_0_0.jpg,0
102319_1_0.jpg,0
102319_2_1.jpg,1
102319_2_2.jpg,1
102322_0_0.jpg,0
102329_0_1.jpg,1
102329_0_2.jpg,1
10232_0_1.jpg,1
10232_0_2.jpg,1
10232_1_0.jpg,0
10232_2_0.jpg,1
10232_3_1.jpg,1
10232_3_2.jpg,1
10232_4_0.jpg,0
102333_0_0.jpg,0
102348_0_0.jpg,0
102353_0_0.jpg,1
102353_1_0.jpg,1
102353_2_0.jpg,0
102353_3_0.jpg,0
102355_0_0.jpg,0
102355_1_0.jpg,1
102355_2_0.jpg,1
102357_0_0.jpg,1
102357_1_0.jpg,1
102357_2_1.jpg,1
102357_2_2.jpg,1
102367_0_0.jpg,0
102370_0_0.jpg,0
102405_0_0.jpg,1
102421_0_0.jpg,0
102421_1_0.jpg,0
102421_2_0.jpg,0
102439_0_0.jpg,0
102439_1_0.jpg,0
102439_2_1.jpg,1
102439_2_2.jpg,1
10243_0_0.jpg,0
10243_1_1.jpg,1
10243_1_2.jpg,1
102445_0_0.jpg,0
102446_0_0.jpg,0
10245_0_0.jpg,0
102471_0_0.jpg,1
10248_0_0.jpg,0
102503_0_0.jpg,0
102503_1_0.jpg,0
102506_0_0.jpg,0
102506_1_0.jpg,0
102506_2_0.jpg,0
102517_0_1.jpg,1
102517_0_2.jpg,1
102532_0_0.jpg,1
102532_1_1.jpg,1
102532_1_2.jpg,1
102532_2_1.jpg,1
102532_2_2.jpg,1
102532_3_1.jpg,1
102532_3_2.jpg,1
102540_0_0.jpg,0
102540_1_1.jpg,1
102540_1_2.jpg,1
102540_2_1.jpg,1
102540_2_2.jpg,1
102540_3_0.jpg,1
102540_4_0.jpg,0
102540_5_1.jpg,1
102540_5_2.jpg,1
102550_0_1.jpg,1
102550_0_2.jpg,1
10256_0_0.jpg,0
102599_0_0.jpg,1
102599_1_0.jpg,1
102599_2_0.jpg,1
102599_3_0.jpg,1
102599_4_0.jpg,1
102599_5_0.jpg,1
102599_6_0.jpg,1
102607_0_0.jpg,0
102607_1_1.jpg,1
102607_1_2.jpg,1
102609_0_0.jpg,0
102614_0_0.jpg,0
10265_0_0.jpg,1
10265_1_0.jpg,1
102662_0_0.jpg,0
102662_1_0.jpg,0
102662_2_0.jpg,0
102662_3_0.jpg,0
102663_0_0.jpg,0
102663_1_0.jpg,0
102665_0_0.jpg,0
102665_1_0.jpg,0
102665_2_0.jpg,0
102667_0_0.jpg,0
102667_1_0.jpg,1
102667_2_0.jpg,1
102667_3_0.jpg,1
102667_4_0.jpg,1
102667_5_0.jpg,1
102667_6_0.jpg,0
102667_7_0.jpg,1
102668_0_0.jpg,0
102670_0_0.jpg,0
102670_1_0.jpg,0
102671_0_0.jpg,0
102671_1_0.jpg,0
102671_2_0.jpg,0
102684_0_1.jpg,1
102684_0_2.jpg,1
102718_0_0.jpg,0
102724_0_0.jpg,0
102724_1_0.jpg,0
102724_2_0.jpg,0
102734_0_0.jpg,0
102734_1_1.jpg,1
102734_1_2.jpg,1
102734_2_0.jpg,0
102734_3_0.jpg,0
102735_0_0.jpg,0
102735_1_0.jpg,0
102757_0_0.jpg,0
102757_1_1.jpg,1
102757_1_2.jpg,1
10275_0_0.jpg,1
10275_1_1.jpg,1
10275_1_2.jpg,1
10275_2_0.jpg,0
10275_3_1.jpg,1
10275_3_2.jpg,1
102778_0_1.jpg,1
102778_0_2.jpg,1
102778_1_0.jpg,0
102787_0_1.jpg,1
102787_0_2.jpg,1
102803_0_0.jpg,0
10281_0_0.jpg,0
10281_1_0.jpg,0
10281_2_0.jpg,1
10281_3_0.jpg,0
102835_0_1.jpg,1
102835_0_2.jpg,1
102835_1_1.jpg,1
102835_1_2.jpg,1
102837_0_0.jpg,1
102841_0_0.jpg,0
102841_1_0.jpg,0
102841_2_0.jpg,0
102842_0_0.jpg,0
102842_1_0.jpg,0
102842_2_0.jpg,0
102842_3_0.jpg,0
102842_4_0.jpg,0
102848_0_1.jpg,1
102848_0_2.jpg,1
102848_1_0.jpg,1
102848_2_0.jpg,1
102848_3_0.jpg,1
102848_4_0.jpg,1
102848_5_0.jpg,1
102848_6_0.jpg,1
102848_7_1.jpg,1
102848_7_2.jpg,1
102858_0_0.jpg,0
102879_0_0.jpg,0
102879_1_0.jpg,0
102885_0_0.jpg,0
102885_1_0.jpg,0
102885_2_0.jpg,0
102885_3_0.jpg,0
102885_4_0.jpg,0
102903_0_1.jpg,1
102903_0_2.jpg,1
102904_0_0.jpg,0
102904_1_0.jpg,0
10290_0_0.jpg,0
102915_0_0.jpg,0
102930_0_1.jpg,1
102930_0_2.jpg,1
102930_1_0.jpg,1
102930_2_0.jpg,0
102930_3_0.jpg,0
102935_0_1.jpg,1
102935_0_2.jpg,1
102935_1_0.jpg,0
102942_0_0.jpg,1
102942_1_0.jpg,1
102942_2_0.jpg,1
102942_3_0.jpg,1
102974_0_0.jpg,0
102974_1_0.jpg,0
102974_2_0.jpg,1
102978_0_0.jpg,0
102978_1_0.jpg,0
102996_0_0.jpg,0
102996_1_0.jpg,0
103017_0_0.jpg,0
103018_0_0.jpg,0
103018_1_0.jpg,0
103030_0_0.jpg,0
103030_1_0.jpg,1
103030_2_0.jpg,1
103030_3_0.jpg,0
103030_4_0.jpg,0
103035_0_0.jpg,0
103035_1_0.jpg,1
103035_2_0.jpg,0
103035_3_0.jpg,1
103035_4_0.jpg,1
103035_5_1.jpg,1
103035_5_2.jpg,1
103059_0_0.jpg,0
103086_0_0.jpg,0
103086_1_0.jpg,1
103089_0_0.jpg,0
103089_1_0.jpg,1
103095_0_0.jpg,0
103108_0_0.jpg,0
103108_1_0.jpg,1
103108_2_1.jpg,1
103108_2_2.jpg,1
103114_0_0.jpg,1
103114_1_1.jpg,1
103114_1_2.jpg,1
103114_2_0.jpg,0
103119_0_0.jpg,0
103119_1_0.jpg,0
103122_0_1.jpg,1
103122_0_2.jpg,1
103122_1_1.jpg,1
103122_1_2.jpg,1
103122_2_0.jpg,1
103122_3_0.jpg,1
103122_4_0.jpg,1
103122_5_1.jpg,1
103122_5_2.jpg,1
103125_0_1.jpg,1
103125_0_2.jpg,1
103134_0_1.jpg,1
103134_0_2.jpg,1
103134_1_1.jpg,1
103134_1_2.jpg,1
103134_2_0.jpg,0
103134_3_0.jpg,0
10313_0_1.jpg,1
10313_0_2.jpg,1
103151_0_0.jpg,0
10318_0_1.jpg,1
10318_0_2.jpg,1
10319_0_1.jpg,1
10319_0_2.jpg,1
10319_1_0.jpg,0
10321_0_0.jpg,0
10321_1_1.jpg,1
10321_1_2.jpg,1
10321_2_1.jpg,1
10321_2_2.jpg,1
103223_0_0.jpg,0
103223_1_1.jpg,1
103223_1_2.jpg,1
103223_2_1.jpg,1
103223_2_2.jpg,1
103227_0_1.jpg,1
103227_0_2.jpg,1
103230_0_0.jpg,0
103232_0_0.jpg,0
103234_0_0.jpg,0
10324_0_0.jpg,0
103252_0_1.jpg,1
103252_0_2.jpg,1
103252_1_1.jpg,1
103252_1_2.jpg,1
103255_0_0.jpg,0
103257_0_0.jpg,0
10327_0_0.jpg,0
103280_0_0.jpg,0
103280_1_0.jpg,0
103280_2_0.jpg,0
103280_3_0.jpg,0
103280_4_0.jpg,0
103295_0_0.jpg,0
103297_0_0.jpg,1
103297_1_0.jpg,0
103320_0_0.jpg,1
103320_1_1.jpg,1
103320_1_2.jpg,1
103338_0_1.jpg,1
103338_0_2.jpg,1
103338_1_0.jpg,1
103338_2_0.jpg,1
103338_3_0.jpg,1
103338_4_0.jpg,1
103338_5_0.jpg,1
103338_6_1.jpg,1
103338_6_2.jpg,1
103366_0_0.jpg,1
103375_0_0.jpg,0
103379_0_0.jpg,0
103380_0_0.jpg,0
103380_1_1.jpg,1
103380_1_2.jpg,1
103380_2_0.jpg,1
103380_3_0.jpg,1
103380_4_0.jpg,0
103380_5_0.jpg,0
103383_0_0.jpg,1
103383_1_0.jpg,0
103383_2_0.jpg,1
103383_3_0.jpg,1
103393_0_0.jpg,0
103393_1_0.jpg,0
103401_0_1.jpg,1
103401_0_2.jpg,1
103401_1_0.jpg,1
103401_2_1.jpg,1
103401_2_2.jpg,1
103413_0_1.jpg,1
103413_0_2.jpg,1
103419_0_0.jpg,0
103419_1_0.jpg,0
103419_2_0.jpg,0
103419_3_0.jpg,0
103419_4_0.jpg,0
103419_5_0.jpg,0
10342_0_0.jpg,0
10342_1_0.jpg,0
10342_2_1.jpg,1
10342_2_2.jpg,1
103431_0_1.jpg,1
103431_0_2.jpg,1
103431_1_1.jpg,1
103431_1_2.jpg,1
103431_2_1.jpg,1
103431_2_2.jpg,1
103431_3_1.jpg,1
103431_3_2.jpg,1
103431_4_1.jpg,1
103431_4_2.jpg,1
103431_5_0.jpg,1
103431_6_0.jpg,1
103431_7_0.jpg,1
103437_0_0.jpg,0
103437_1_0.jpg,0
103437_2_1.jpg,1
103437_2_2.jpg,1
103437_3_0.jpg,0
103437_4_1.jpg,1
103437_4_2.jpg,1
10343_0_0.jpg,0
103447_0_0.jpg,0
103447_1_0.jpg,0
103460_0_0.jpg,1
103465_0_0.jpg,0
103465_1_0.jpg,0
103486_0_1.jpg,1
103486_0_2.jpg,1
103486_1_1.jpg,1
103486_1_2.jpg,1
103486_2_1.jpg,1
103486_2_2.jpg,1
103496_0_0.jpg,1
103496_1_1.jpg,1
103496_1_2.jpg,1
103496_2_0.jpg,0
103499_0_0.jpg,0
103499_1_1.jpg,1
103499_1_2.jpg,1
103499_2_0.jpg,0
103504_0_0.jpg,0
103504_10_0.jpg,1
103504_11_1.jpg,1
103504_11_2.jpg,1
103504_1_1.jpg,1
103504_1_2.jpg,1
103504_2_0.jpg,1
103504_3_1.jpg,1
103504_3_2.jpg,1
103504_4_0.jpg,1
103504_5_0.jpg,1
103504_6_0.jpg,1
103504_7_0.jpg,1
103504_8_0.jpg,1
103504_9_1.jpg,1
103504_9_2.jpg,1
103509_0_1.jpg,1
103509_0_2.jpg,1
103509_1_0.jpg,0
103510_0_0.jpg,0
103510_1_0.jpg,0
103510_2_0.jpg,0
103510_3_0.jpg,0
103510_4_0.jpg,0
103520_0_0.jpg,0
103539_0_1.jpg,1
103539_0_2.jpg,1
103547_0_1.jpg,1
103547_0_2.jpg,1
103549_0_0.jpg,0
103549_1_1.jpg,1
103549_1_2.jpg,1
103549_2_1.jpg,1
103549_2_2.jpg,1
103566_0_1.jpg,1
103566_0_2.jpg,1
103566_1_0.jpg,0
103579_0_0.jpg,1
103579_1_0.jpg,1
103580_0_0.jpg,0
103584_0_0.jpg,0
103584_1_0.jpg,0
10358_0_0.jpg,1
103603_0_0.jpg,1
103603_1_0.jpg,1
103603_2_0.jpg,1
103603_3_0.jpg,1
103613_0_1.jpg,1
103613_0_2.jpg,1
103628_0_0.jpg,0
103628_1_0.jpg,0
103631_0_0.jpg,0
103667_0_0.jpg,0
103676_0_0.jpg,0
103692_0_0.jpg,1
103697_0_1.jpg,1
103697_0_2.jpg,1
1036_0_0.jpg,0
1036_1_0.jpg,0
1036_2_0.jpg,0
103705_0_0.jpg,0
103705_1_0.jpg,0
103705_2_1.jpg,1
103705_2_2.jpg,1
103720_0_0.jpg,0
103722_0_1.jpg,1
103722_0_2.jpg,1
103722_1_0.jpg,0
103737_0_0.jpg,0
103737_1_1.jpg,1
103737_1_2.jpg,1
103746_0_0.jpg,0
103746_1_0.jpg,0
103757_0_0.jpg,0
103757_1_0.jpg,0
103758_0_1.jpg,1
103758_0_2.jpg,1
103758_1_1.jpg,1
103758_1_2.jpg,1
103773_0_0.jpg,0
103775_0_0.jpg,1
103775_1_0.jpg,1
103778_0_0.jpg,0
103791_0_0.jpg,0
103806_0_0.jpg,0
103812_0_0.jpg,0
103819_0_0.jpg,0
103822_0_1.jpg,1
103822_0_2.jpg,1
103822_1_0.jpg,1
103822_2_0.jpg,1
103822_3_0.jpg,1
103837_0_0.jpg,0
103837_1_1.jpg,1
103837_1_2.jpg,1
103839_0_0.jpg,1
103839_1_0.jpg,1
103841_0_0.jpg,0
103851_0_0.jpg,0
