,file_name,class_augment,class,augment
100273,78494_1_0.jpg,0_T,0,T
100459,79355_1_0.jpg,0_T,0,T
75190,475731_1_0.jpg,1_T,1,T
52184,360205_0_0.jpg,0_T,0,T
99663,75344_0_0.jpg,0_T,0,T
12209,16015_6_0.jpg,0_T,0,T
3665,118134_0_0.jpg,0_T,0,T
2215,110928_0_0.jpg,0_T,0,T
9084,144200_2_0.jpg,0_T,0,T
11035,154107_1_0.jpg,0_T,0,T
80161,500583_0_0.jpg,0_T,0,T
32994,265196_3_0.jpg,0_T,0,T
86907,535183_0_0.jpg,0_T,0,T
31715,258476_0_0.jpg,0_T,0,T
63798,41838_2_0.jpg,0_T,0,T
76822,48358_2_0.jpg,0_T,0,T
86844,534859_3_0.jpg,0_T,0,T
95224,577073_0_0.jpg,1_T,1,T
27217,235595_0_0.jpg,0_T,0,T
58735,392111_0_0.jpg,0_T,0,T
1243,106053_0_0.jpg,0_T,0,T
58051,388902_0_0.jpg,0_T,0,T
48970,344298_3_0.jpg,0_T,0,T
74942,474342_1_0.jpg,0_T,0,T
54431,371002_0_0.jpg,1_T,1,T
94356,572786_1_0.jpg,0_T,0,T
92291,56244_0_0.jpg,0_T,0,T
93014,56604_1_0.jpg,1_T,1,T
42481,312452_1_0.jpg,0_T,0,T
60742,402245_1_0.jpg,0_T,0,T
564,102978_0_0.jpg,0_T,0,T
72132,460704_0_0.jpg,0_T,0,T
69738,448897_1_0.jpg,0_T,0,T
25606,227178_1_0.jpg,0_T,0,T
16905,184773_0_0.jpg,0_T,0,T
41810,309294_0_0.jpg,0_T,0,T
73570,467762_0_0.jpg,0_T,0,T
43202,315841_3_0.jpg,1_T,1,T
56325,380140_1_0.jpg,0_T,0,T
68243,440964_0_0.jpg,0_T,0,T
5425,126531_4_0.jpg,0_T,0,T
65646,427348_0_0.jpg,0_T,0,T
40332,301928_0_0.jpg,0_T,0,T
57855,387850_3_0.jpg,0_T,0,T
90062,551542_1_0.jpg,0_T,0,T
76841,483760_3_0.jpg,0_T,0,T
52219,360328_1_0.jpg,0_T,0,T
73330,466484_0_0.jpg,0_T,0,T
82307,511665_1_0.jpg,0_T,0,T
31819,259029_2_0.jpg,0_T,0,T
78793,493355_0_0.jpg,0_T,0,T
67687,437832_2_0.jpg,1_T,1,T
25004,224166_0_0.jpg,0_T,0,T
77419,48665_0_0.jpg,0_T,0,T
87609,538947_0_0.jpg,0_T,0,T
44043,320454_4_0.jpg,0_T,0,T
67906,439084_1_0.jpg,0_T,0,T
93361,567438_0_0.jpg,0_T,0,T
35700,279221_0_0.jpg,0_T,0,T
6083,129565_3_0.jpg,1_T,1,T
35349,277473_1_0.jpg,0_T,0,T
63009,414122_1_0.jpg,0_T,0,T
94642,574232_1_0.jpg,0_T,0,T
2872,11426_0_0.jpg,0_T,0,T
49743,347948_0_0.jpg,0_T,0,T
69151,445768_2_0.jpg,0_T,0,T
8945,143563_2_0.jpg,1_T,1,T
19712,198545_1_0.jpg,0_T,0,T
85319,526927_0_0.jpg,0_T,0,T
84532,522922_0_0.jpg,0_T,0,T
85346,527040_3_0.jpg,0_T,0,T
9952,148807_1_0.jpg,0_T,0,T
98119,67936_2_0.jpg,0_T,0,T
44122,320838_0_0.jpg,0_T,0,T
43630,318157_3_0.jpg,0_T,0,T
91474,558878_1_0.jpg,0_T,0,T
61307,40515_0_0.jpg,0_T,0,T
47147,334845_0_0.jpg,0_T,0,T
66680,432627_0_0.jpg,1_T,1,T
71061,455756_0_0.jpg,1_T,1,T
22583,211863_1_0.jpg,1_T,1,T
92671,564348_0_0.jpg,0_T,0,T
29675,248012_1_0.jpg,1_T,1,T
12105,159667_2_0.jpg,0_T,0,T
33431,26747_0_0.jpg,0_T,0,T
73684,468276_3_0.jpg,0_T,0,T
11795,157916_0_0.jpg,0_T,0,T
86150,531404_0_0.jpg,0_T,0,T
832,104234_1_0.jpg,0_T,0,T
34163,271215_0_0.jpg,0_T,0,T
88345,542779_0_0.jpg,0_T,0,T
98082,67715_0_0.jpg,1_T,1,T
51404,356213_1_0.jpg,0_T,0,T
98621,70527_4_0.jpg,0_T,0,T
426,102322_0_0.jpg,0_T,0,T
5962,128921_0_0.jpg,0_T,0,T
39043,295884_1_0.jpg,1_T,1,T
56239,37968_0_0.jpg,0_T,0,T
9164,144539_0_0.jpg,0_T,0,T
82147,510827_0_0.jpg,0_T,0,T
24780,223019_0_0.jpg,0_T,0,T
51801,358287_0_0.jpg,0_T,0,T
52229,360372_0_0.jpg,0_T,0,T
1938,109444_1_0.jpg,1_T,1,T
64484,421564_2_0.jpg,0_T,0,T
32349,261940_0_0.jpg,0_T,0,T
43405,316725_1_0.jpg,0_T,0,T
19541,197652_0_0.jpg,0_T,0,T
46741,333095_3_0.jpg,1_T,1,T
698,103549_0_0.jpg,0_T,0,T
38373,292792_0_0.jpg,0_T,0,T
81623,507952_6_0.jpg,0_T,0,T
13081,164635_1_0.jpg,0_T,0,T
30615,253159_2_0.jpg,0_T,0,T
93488,568272_1_0.jpg,0_T,0,T
49392,346469_0_0.jpg,0_T,0,T
77213,485724_5_0.jpg,0_T,0,T
94928,575623_0_0.jpg,0_T,0,T
14872,174357_1_0.jpg,0_T,0,T
91177,557510_0_0.jpg,0_T,0,T
10748,152648_1_0.jpg,0_T,0,T
38456,29304_1_0.jpg,0_T,0,T
94637,574215_1_0.jpg,1_T,1,T
95732,579602_2_0.jpg,0_T,0,T
100424,79193_2_0.jpg,0_T,0,T
78332,491098_3_0.jpg,0_T,0,T
89841,550410_3_0.jpg,0_T,0,T
17757,18841_3_0.jpg,0_T,0,T
91864,560571_0_0.jpg,0_T,0,T
77986,489209_1_0.jpg,0_T,0,T
61005,403523_0_0.jpg,1_T,1,T
103906,97391_0_0.jpg,0_T,0,T
92658,564330_0_0.jpg,0_T,0,T
66450,431481_1_0.jpg,0_T,0,T
6607,132317_3_0.jpg,0_T,0,T
81590,507815_0_0.jpg,0_T,0,T
51171,35504_2_0.jpg,0_T,0,T
52667,362676_0_0.jpg,0_T,0,T
50065,349697_1_0.jpg,0_T,0,T
71452,457286_1_0.jpg,0_T,0,T
1450,106993_0_0.jpg,0_T,0,T
4177,120860_1_0.jpg,0_T,0,T
42768,313696_2_0.jpg,1_T,1,T
33901,269853_0_0.jpg,1_T,1,T
29323,246183_0_0.jpg,1_T,1,T
51976,359220_0_0.jpg,0_T,0,T
30428,252217_1_0.jpg,0_T,0,T
53299,36533_0_0.jpg,0_T,0,T
75268,476011_0_0.jpg,0_T,0,T
41781,309165_0_0.jpg,0_T,0,T
100272,78494_0_0.jpg,0_T,0,T
54571,371786_2_0.jpg,1_T,1,T
74170,470703_0_0.jpg,0_T,0,T
84422,522280_0_0.jpg,0_T,0,T
1426,106850_1_0.jpg,0_T,0,T
8657,14238_3_0.jpg,0_T,0,T
73651,468125_2_0.jpg,1_T,1,T
92763,56480_0_0.jpg,0_T,0,T
97390,64360_0_0.jpg,0_T,0,T
64492,421618_1_0.jpg,0_T,0,T
74108,470318_0_0.jpg,0_T,0,T
14741,173595_2_0.jpg,1_T,1,T
4457,122232_0_0.jpg,1_T,1,T
39902,299779_0_0.jpg,0_T,0,T
3862,119207_0_0.jpg,0_T,0,T
79260,495670_3_0.jpg,1_T,1,T
21636,20748_2_0.jpg,0_T,0,T
58256,389702_0_0.jpg,0_T,0,T
82847,514525_2_0.jpg,0_T,0,T
25878,228460_0_0.jpg,0_T,0,T
18028,190133_3_0.jpg,0_T,0,T
8656,14238_2_0.jpg,0_T,0,T
18208,191050_1_0.jpg,0_T,0,T
88879,545390_0_0.jpg,0_T,0,T
94913,575589_0_0.jpg,0_T,0,T
91423,558711_0_0.jpg,0_T,0,T
1640,107782_1_0.jpg,0_T,0,T
45072,325385_0_0.jpg,0_T,0,T
860,104365_0_0.jpg,0_T,0,T
10449,151364_1_0.jpg,1_T,1,T
12276,160421_0_0.jpg,0_T,0,T
94073,571554_3_0.jpg,0_T,0,T
21351,206273_1_0.jpg,0_T,0,T
21098,205124_0_0.jpg,0_T,0,T
79964,499500_0_0.jpg,0_T,0,T
82836,514451_0_0.jpg,0_T,0,T
2824,114101_0_0.jpg,0_T,0,T
46881,333808_0_0.jpg,0_T,0,T
33873,269550_0_0.jpg,0_T,0,T
46081,32986_0_0.jpg,0_T,0,T
25994,22928_1_0.jpg,0_T,0,T
47445,336289_6_0.jpg,1_T,1,T
67724,438038_0_0.jpg,0_T,0,T
26657,232670_4_0.jpg,0_T,0,T
76545,482330_3_0.jpg,1_T,1,T
73595,467889_1_0.jpg,1_T,1,T
76507,482134_2_0.jpg,0_T,0,T
73362,466652_0_0.jpg,0_T,0,T
78270,490712_5_0.jpg,1_T,1,T
46833,333550_0_0.jpg,0_T,0,T
28826,243637_1_0.jpg,0_T,0,T
81922,509607_2_0.jpg,0_T,0,T
79499,496732_4_0.jpg,0_T,0,T
3134,115574_0_0.jpg,0_T,0,T
1771,108541_0_0.jpg,0_T,0,T
94950,5756_1_0.jpg,0_T,0,T
45391,326849_1_0.jpg,0_T,0,T
68199,440735_1_0.jpg,0_T,0,T
38693,294264_4_0.jpg,0_T,0,T
62906,41366_0_0.jpg,0_T,0,T
2689,113436_0_0.jpg,0_T,0,T
63082,414516_2_0.jpg,1_T,1,T
74672,473002_1_0.jpg,1_T,1,T
103606,95692_0_0.jpg,0_T,0,T
65197,425155_0_0.jpg,0_T,0,T
79642,497439_4_0.jpg,0_T,0,T
102436,89407_2_0.jpg,1_T,1,T
92191,561875_1_0.jpg,0_T,0,T
2474,112363_0_0.jpg,0_T,0,T
50833,353489_0_0.jpg,0_T,0,T
30948,254981_1_0.jpg,0_T,0,T
56616,381684_4_0.jpg,0_T,0,T
76098,479879_0_0.jpg,0_T,0,T
7661,137378_0_0.jpg,0_T,0,T
23931,218886_0_0.jpg,0_T,0,T
57784,387543_0_0.jpg,1_T,1,T
79897,499037_1_0.jpg,0_T,0,T
71271,456639_1_0.jpg,0_T,0,T
383,102137_1_0.jpg,1_T,1,T
65710,427603_0_0.jpg,0_T,0,T
35077,27609_1_0.jpg,0_T,0,T
12575,162088_0_0.jpg,0_T,0,T
75943,479288_0_0.jpg,1_T,1,T
91091,557105_2_0.jpg,0_T,0,T
70855,454928_1_0.jpg,1_T,1,T
27953,239038_1_0.jpg,0_T,0,T
151,100817_3_0.jpg,0_T,0,T
42560,312878_0_0.jpg,1_T,1,T
68138,440381_0_0.jpg,0_T,0,T
47064,334542_2_0.jpg,0_T,0,T
37584,288513_0_0.jpg,0_T,0,T
59338,395445_0_0.jpg,0_T,0,T
92562,563858_1_0.jpg,0_T,0,T
73496,46729_8_0.jpg,1_T,1,T
57296,385075_1_0.jpg,0_T,0,T
92428,563271_0_0.jpg,1_T,1,T
10024,148986_0_0.jpg,0_T,0,T
95810,58001_1_0.jpg,0_T,0,T
27658,237715_2_0.jpg,0_T,0,T
9933,148665_1_0.jpg,0_T,0,T
36529,283471_0_0.jpg,0_T,0,T
103590,95611_1_0.jpg,0_T,0,T
73819,468956_0_0.jpg,0_T,0,T
98561,70322_0_0.jpg,0_T,0,T
98426,69498_1_0.jpg,1_T,1,T
31324,256683_3_0.jpg,1_T,1,T
95410,578019_1_0.jpg,0_T,0,T
17281,186245_0_0.jpg,0_T,0,T
76846,483769_0_0.jpg,1_T,1,T
61267,404944_1_0.jpg,1_T,1,T
92350,562766_1_0.jpg,0_T,0,T
35657,279030_0_0.jpg,1_T,1,T
94343,572675_0_0.jpg,0_T,0,T
20678,203142_0_0.jpg,0_T,0,T
601,10321_0_0.jpg,0_T,0,T
19195,196192_4_0.jpg,0_T,0,T
37748,289486_0_0.jpg,0_T,0,T
26453,231596_0_0.jpg,0_T,0,T
24832,2232_0_0.jpg,0_T,0,T
24986,224109_2_0.jpg,0_T,0,T
93511,568403_2_0.jpg,0_T,0,T
40160,30106_2_0.jpg,0_T,0,T
99070,72605_1_0.jpg,0_T,0,T
90205,552272_0_0.jpg,0_T,0,T
98904,71917_1_0.jpg,0_T,0,T
91992,561102_0_0.jpg,0_T,0,T
94610,574074_2_0.jpg,0_T,0,T
29218,245733_0_0.jpg,0_T,0,T
36410,282900_0_0.jpg,0_T,0,T
48845,343643_0_0.jpg,0_T,0,T
8160,139758_0_0.jpg,0_T,0,T
102280,88560_0_0.jpg,0_T,0,T
42579,312907_7_0.jpg,0_T,0,T
52526,361913_0_0.jpg,1_T,1,T
45688,328242_1_0.jpg,0_T,0,T
96524,60155_0_0.jpg,0_T,0,T
37921,290289_3_0.jpg,0_T,0,T
96286,58766_0_0.jpg,0_T,0,T
1610,107664_0_0.jpg,0_T,0,T
18035,190136_5_0.jpg,1_T,1,T
52541,362046_0_0.jpg,0_T,0,T
42056,310518_6_0.jpg,1_T,1,T
54450,371072_1_0.jpg,0_T,0,T
2953,114726_0_0.jpg,0_T,0,T
27595,237418_0_0.jpg,0_T,0,T
4906,12424_1_0.jpg,1_T,1,T
3381,116625_5_0.jpg,0_T,0,T
40334,301938_0_0.jpg,0_T,0,T
48057,339575_1_0.jpg,0_T,0,T
59834,397685_0_0.jpg,0_T,0,T
70514,452938_0_0.jpg,0_T,0,T
78024,489452_2_0.jpg,1_T,1,T
84285,521674_0_0.jpg,0_T,0,T
95199,576905_2_0.jpg,0_T,0,T
99882,7642_6_0.jpg,1_T,1,T
50599,352006_0_0.jpg,0_T,0,T
32325,261843_4_0.jpg,1_T,1,T
51345,355919_0_0.jpg,0_T,0,T
93551,568675_1_0.jpg,0_T,0,T
87411,537825_0_0.jpg,0_T,0,T
88446,543192_0_0.jpg,0_T,0,T
93731,569525_1_0.jpg,0_T,0,T
35197,276740_0_0.jpg,0_T,0,T
19189,196156_3_0.jpg,0_T,0,T
22335,210683_0_0.jpg,0_T,0,T
57640,386838_3_0.jpg,0_T,0,T
89311,547633_1_0.jpg,0_T,0,T
102882,91948_0_0.jpg,1_T,1,T
55702,37729_3_0.jpg,0_T,0,T
42954,314538_0_0.jpg,0_T,0,T
100239,78355_0_0.jpg,0_T,0,T
77354,486417_1_0.jpg,1_T,1,T
14044,169686_1_0.jpg,1_T,1,T
42534,312744_0_0.jpg,0_T,0,T
48507,34196_0_0.jpg,0_T,0,T
43353,31653_1_0.jpg,0_T,0,T
980,104865_1_0.jpg,0_T,0,T
21942,208806_0_0.jpg,0_T,0,T
94379,572886_0_0.jpg,0_T,0,T
72228,461221_2_0.jpg,0_T,0,T
49482,346867_0_0.jpg,0_T,0,T
72236,461250_1_0.jpg,1_T,1,T
3772,118769_4_0.jpg,1_T,1,T
29941,249688_0_0.jpg,0_T,0,T
99957,76866_2_0.jpg,0_T,0,T
34140,27105_0_0.jpg,0_T,0,T
57245,384844_0_0.jpg,0_T,0,T
68425,441777_0_0.jpg,1_T,1,T
26940,233863_2_0.jpg,0_T,0,T
49572,347263_3_0.jpg,0_T,0,T
9789,147894_0_0.jpg,0_T,0,T
51220,355291_0_0.jpg,0_T,0,T
32585,263042_1_0.jpg,1_T,1,T
84332,521907_1_0.jpg,0_T,0,T
39802,299212_1_0.jpg,0_T,0,T
23072,214300_1_0.jpg,0_T,0,T
20778,203661_0_0.jpg,0_T,0,T
6811,133314_0_0.jpg,0_T,0,T
93538,568599_0_0.jpg,0_T,0,T
16347,181861_0_0.jpg,1_T,1,T
14889,174417_2_0.jpg,0_T,0,T
1664,107963_1_0.jpg,0_T,0,T
94788,574915_1_0.jpg,0_T,0,T
39031,295836_0_0.jpg,0_T,0,T
4027,119938_0_0.jpg,0_T,0,T
89562,54909_1_0.jpg,1_T,1,T
44041,320454_2_0.jpg,0_T,0,T
20199,200678_2_0.jpg,0_T,0,T
1003,104999_2_0.jpg,0_T,0,T
66280,430597_0_0.jpg,0_T,0,T
55923,378311_2_0.jpg,0_T,0,T
35330,277435_0_0.jpg,0_T,0,T
36009,281005_1_0.jpg,0_T,0,T
67118,434992_2_0.jpg,0_T,0,T
104439,99636_0_0.jpg,0_T,0,T
77469,486870_0_0.jpg,0_T,0,T
74169,470700_1_0.jpg,0_T,0,T
29776,248645_0_0.jpg,0_T,0,T
34669,273893_0_0.jpg,0_T,0,T
10153,149623_0_0.jpg,0_T,0,T
60664,401907_2_0.jpg,0_T,0,T
8246,14006_0_0.jpg,0_T,0,T
35133,276549_0_0.jpg,0_T,0,T
44255,321385_0_0.jpg,0_T,0,T
90543,554100_3_0.jpg,0_T,0,T
66579,432125_0_0.jpg,0_T,0,T
71212,456369_3_0.jpg,0_T,0,T
102160,8781_0_0.jpg,0_T,0,T
24190,220111_0_0.jpg,0_T,0,T
45270,32629_0_0.jpg,0_T,0,T
94378,572879_1_0.jpg,1_T,1,T
5188,125585_1_0.jpg,0_T,0,T
73539,46760_2_0.jpg,0_T,0,T
3168,115741_2_0.jpg,1_T,1,T
17769,188575_0_0.jpg,0_T,0,T
32880,264499_3_0.jpg,1_T,1,T
23118,214491_0_0.jpg,1_T,1,T
99645,75283_0_0.jpg,0_T,0,T
17154,18563_2_0.jpg,1_T,1,T
51894,358796_0_0.jpg,0_T,0,T
15097,17553_0_0.jpg,0_T,0,T
49097,344928_0_0.jpg,0_T,0,T
21284,205947_1_0.jpg,0_T,0,T
24960,223942_2_0.jpg,0_T,0,T
44901,324682_1_0.jpg,0_T,0,T
66609,432276_3_0.jpg,0_T,0,T
73163,465591_0_0.jpg,0_T,0,T
33978,270185_1_0.jpg,0_T,0,T
10459,151403_2_0.jpg,0_T,0,T
16490,182775_2_0.jpg,0_T,0,T
74450,4719_0_0.jpg,0_T,0,T
81314,50618_0_0.jpg,0_T,0,T
25051,224342_1_0.jpg,0_T,0,T
103847,9698_0_0.jpg,0_T,0,T
62165,409701_1_0.jpg,0_T,0,T
85778,52947_1_0.jpg,0_T,0,T
47137,334775_0_0.jpg,0_T,0,T
39624,298427_1_0.jpg,0_T,0,T
66838,433405_4_0.jpg,0_T,0,T
75732,478152_1_0.jpg,1_T,1,T
102056,87272_2_0.jpg,0_T,0,T
27508,23702_1_0.jpg,1_T,1,T
29347,246312_0_0.jpg,0_T,0,T
11053,154193_4_0.jpg,0_T,0,T
23435,216265_2_0.jpg,1_T,1,T
14203,170439_0_0.jpg,0_T,0,T
70630,453625_1_0.jpg,0_T,0,T
93893,570339_0_0.jpg,0_T,0,T
76740,483139_1_0.jpg,0_T,0,T
82316,511729_1_0.jpg,1_T,1,T
92772,564823_3_0.jpg,0_T,0,T
31140,255898_3_0.jpg,0_T,0,T
39869,299647_0_0.jpg,0_T,0,T
69557,44801_0_0.jpg,0_T,0,T
4395,121943_7_0.jpg,1_T,1,T
58150,389182_0_0.jpg,0_T,0,T
13581,16733_1_0.jpg,1_T,1,T
98883,71807_0_0.jpg,0_T,0,T
92110,561582_0_0.jpg,0_T,0,T
88165,541744_1_0.jpg,1_T,1,T
25339,225919_0_0.jpg,1_T,1,T
71174,456204_0_0.jpg,0_T,0,T
74001,469857_0_0.jpg,0_T,0,T
72911,464468_0_0.jpg,0_T,0,T
64113,419780_1_0.jpg,0_T,0,T
102668,9095_0_0.jpg,0_T,0,T
56101,37907_1_0.jpg,0_T,0,T
68821,443916_3_0.jpg,0_T,0,T
93369,567495_0_0.jpg,0_T,0,T
48989,344460_0_0.jpg,0_T,0,T
83350,517045_1_0.jpg,0_T,0,T
1996,109761_0_0.jpg,0_T,0,T
26527,231996_0_0.jpg,0_T,0,T
62383,410963_0_0.jpg,1_T,1,T
57712,387210_0_0.jpg,1_T,1,T
