,file_name,class_augment,class,augment
22846,213152_1_0.jpg,0_T,0,T
31018,255214_2_0.jpg,0_T,0,T
49133,345154_0_0.jpg,1_T,1,T
3210,115950_1_0.jpg,1_T,1,T
3861,119171_0_0.jpg,0_T,0,T
67396,436370_1_0.jpg,0_T,0,T
99448,74217_1_0.jpg,1_T,1,T
2328,111548_1_0.jpg,0_T,0,T
4064,120155_2_0.jpg,1_T,1,T
103458,94920_2_0.jpg,1_T,1,T
92210,561919_0_0.jpg,0_T,0,T
11250,155253_0_0.jpg,0_T,0,T
84533,522922_1_0.jpg,0_T,0,T
94200,572075_1_0.jpg,0_T,0,T
84158,520976_0_0.jpg,0_T,0,T
58773,392224_2_0.jpg,0_T,0,T
97991,67256_0_0.jpg,0_T,0,T
68294,44123_1_0.jpg,0_T,0,T
5236,125746_2_0.jpg,1_T,1,T
14720,173533_0_0.jpg,0_T,0,T
88639,544122_0_0.jpg,0_T,0,T
66122,429769_0_0.jpg,0_T,0,T
83491,517681_0_0.jpg,0_T,0,T
77458,48684_0_0.jpg,0_T,0,T
43910,319687_1_0.jpg,0_T,0,T
41313,306677_0_0.jpg,0_T,0,T
14903,17451_0_0.jpg,0_T,0,T
79672,497562_0_0.jpg,0_T,0,T
19750,198682_1_0.jpg,0_T,0,T
89603,549232_0_0.jpg,0_T,0,T
36550,283557_1_0.jpg,0_T,0,T
5695,127726_0_0.jpg,0_T,0,T
4038,120007_0_0.jpg,0_T,0,T
99906,76521_1_0.jpg,1_T,1,T
86138,531331_1_0.jpg,0_T,0,T
59840,397693_1_0.jpg,0_T,0,T
25404,226249_2_0.jpg,0_T,0,T
74815,473676_0_0.jpg,0_T,0,T
75174,475659_1_0.jpg,0_T,0,T
14196,170401_1_0.jpg,0_T,0,T
42856,314092_2_0.jpg,1_T,1,T
68091,440123_2_0.jpg,0_T,0,T
92515,563647_1_0.jpg,0_T,0,T
20379,201623_0_0.jpg,0_T,0,T
45209,326056_2_0.jpg,0_T,0,T
2857,114226_3_0.jpg,0_T,0,T
102704,91057_1_0.jpg,0_T,0,T
17862,18903_2_0.jpg,0_T,0,T
98255,6862_3_0.jpg,0_T,0,T
89428,548375_1_0.jpg,0_T,0,T
68948,444644_1_0.jpg,0_T,0,T
103894,97346_0_0.jpg,0_T,0,T
47879,338518_0_0.jpg,0_T,0,T
10477,151497_1_0.jpg,0_T,0,T
809,10414_0_0.jpg,0_T,0,T
67512,436941_1_0.jpg,0_T,0,T
4841,123964_5_0.jpg,0_T,0,T
23261,215315_1_0.jpg,0_T,0,T
48892,34389_2_0.jpg,0_T,0,T
12428,161190_0_0.jpg,0_T,0,T
33452,267594_1_0.jpg,1_T,1,T
35254,27704_1_0.jpg,1_T,1,T
99510,74534_2_0.jpg,0_T,0,T
54071,369341_1_0.jpg,0_T,0,T
44895,324642_0_0.jpg,0_T,0,T
46769,333291_0_0.jpg,0_T,0,T
5298,125998_5_0.jpg,0_T,0,T
64708,422778_1_0.jpg,0_T,0,T
98848,715_2_0.jpg,0_T,0,T
33728,268876_4_0.jpg,0_T,0,T
17167,185687_0_0.jpg,0_T,0,T
13112,164855_0_0.jpg,0_T,0,T
22233,210195_0_0.jpg,0_T,0,T
63849,418652_2_0.jpg,0_T,0,T
76674,482799_0_0.jpg,0_T,0,T
37809,289767_1_0.jpg,0_T,0,T
25517,226702_0_0.jpg,0_T,0,T
5826,128215_0_0.jpg,0_T,0,T
101739,85826_2_0.jpg,0_T,0,T
59123,394234_0_0.jpg,0_T,0,T
84870,52461_1_0.jpg,0_T,0,T
87923,540564_0_0.jpg,0_T,0,T
10807,152871_2_0.jpg,0_T,0,T
102679,90985_1_0.jpg,0_T,0,T
103294,94103_2_0.jpg,0_T,0,T
21078,205011_0_0.jpg,1_T,1,T
99447,74217_0_0.jpg,0_T,0,T
49126,345142_0_0.jpg,1_T,1,T
30669,253477_1_0.jpg,0_T,0,T
79655,497476_3_0.jpg,0_T,0,T
41395,307082_1_0.jpg,0_T,0,T
85067,525698_0_0.jpg,0_T,0,T
20549,202605_0_0.jpg,0_T,0,T
68440,441816_2_0.jpg,0_T,0,T
49288,345944_2_0.jpg,0_T,0,T
102446,89487_4_0.jpg,1_T,1,T
75433,476785_3_0.jpg,0_T,0,T
29403,246592_1_0.jpg,0_T,0,T
26524,231992_0_0.jpg,0_T,0,T
65117,424739_0_0.jpg,0_T,0,T
12673,162557_2_0.jpg,0_T,0,T
93671,569253_0_0.jpg,0_T,0,T
6618,1323_1_0.jpg,0_T,0,T
98572,70380_0_0.jpg,0_T,0,T
89075,546412_1_0.jpg,0_T,0,T
19037,19546_0_0.jpg,0_T,0,T
95153,576771_4_0.jpg,0_T,0,T
49308,34608_0_0.jpg,0_T,0,T
93688,569301_3_0.jpg,0_T,0,T
68459,442001_3_0.jpg,0_T,0,T
11398,156042_1_0.jpg,0_T,0,T
30744,253890_2_0.jpg,0_T,0,T
46119,330054_0_0.jpg,0_T,0,T
55453,376258_1_0.jpg,0_T,0,T
17923,189452_0_0.jpg,1_T,1,T
98275,68738_0_0.jpg,0_T,0,T
93803,569838_1_0.jpg,0_T,0,T
56960,383406_3_0.jpg,0_T,0,T
852,104343_4_0.jpg,1_T,1,T
35463,277955_0_0.jpg,0_T,0,T
95040,576084_2_0.jpg,1_T,1,T
5164,125468_2_0.jpg,1_T,1,T
103347,94455_3_0.jpg,0_T,0,T
51123,354761_1_0.jpg,0_T,0,T
31203,256199_1_0.jpg,1_T,1,T
9575,146959_4_0.jpg,0_T,0,T
6302,130768_3_0.jpg,0_T,0,T
76649,48273_5_0.jpg,0_T,0,T
69192,446136_1_0.jpg,0_T,0,T
1553,107405_3_0.jpg,0_T,0,T
45115,325665_0_0.jpg,0_T,0,T
11815,157961_0_0.jpg,0_T,0,T
78095,489762_1_0.jpg,0_T,0,T
80267,501142_0_0.jpg,0_T,0,T
30434,252265_3_0.jpg,0_T,0,T
102701,91056_6_0.jpg,1_T,1,T
45040,325221_0_0.jpg,0_T,0,T
24663,222439_1_0.jpg,1_T,1,T
34596,273466_0_0.jpg,0_T,0,T
47345,335758_2_0.jpg,1_T,1,T
68015,439654_0_0.jpg,0_T,0,T
33424,267422_0_0.jpg,0_T,0,T
70784,454577_0_0.jpg,0_T,0,T
98089,67786_0_0.jpg,0_T,0,T
56824,382731_5_0.jpg,1_T,1,T
72931,464515_4_0.jpg,1_T,1,T
7375,136233_2_0.jpg,0_T,0,T
79945,499397_0_0.jpg,0_T,0,T
35581,278496_0_0.jpg,0_T,0,T
90881,5557_0_0.jpg,0_T,0,T
91225,55768_0_0.jpg,0_T,0,T
56299,380072_0_0.jpg,0_T,0,T
53622,366867_0_0.jpg,0_T,0,T
95610,578974_1_0.jpg,0_T,0,T
81550,507739_0_0.jpg,0_T,0,T
96633,60700_2_0.jpg,0_T,0,T
91455,558824_0_0.jpg,0_T,0,T
45711,328346_0_0.jpg,1_T,1,T
62586,412112_0_0.jpg,0_T,0,T
51791,358254_0_0.jpg,0_T,0,T
100477,7944_0_0.jpg,0_T,0,T
37902,290201_2_0.jpg,1_T,1,T
64963,424139_2_0.jpg,0_T,0,T
102850,91833_4_0.jpg,1_T,1,T
14796,173843_1_0.jpg,0_T,0,T
71898,459524_1_0.jpg,1_T,1,T
38650,294080_0_0.jpg,0_T,0,T
58734,392099_1_0.jpg,0_T,0,T
87177,536648_2_0.jpg,0_T,0,T
1635,107766_0_0.jpg,0_T,0,T
190,101146_0_0.jpg,0_T,0,T
77257,485916_0_0.jpg,0_T,0,T
65315,425790_2_0.jpg,0_T,0,T
26263,230515_1_0.jpg,0_T,0,T
29610,24762_1_0.jpg,0_T,0,T
91146,557375_0_0.jpg,1_T,1,T
15926,17985_0_0.jpg,0_T,0,T
96858,61867_2_0.jpg,0_T,0,T
56114,379130_2_0.jpg,0_T,0,T
88542,543742_0_0.jpg,0_T,0,T
68849,444014_0_0.jpg,1_T,1,T
15673,178516_0_0.jpg,0_T,0,T
102629,90659_1_0.jpg,0_T,0,T
63670,417672_0_0.jpg,0_T,0,T
89906,550702_0_0.jpg,0_T,0,T
26971,233975_0_0.jpg,0_T,0,T
33689,268682_0_0.jpg,0_T,0,T
31155,255966_1_0.jpg,0_T,0,T
45909,329242_0_0.jpg,0_T,0,T
40627,303408_1_0.jpg,0_T,0,T
8215,139953_1_0.jpg,0_T,0,T
9773,147826_1_0.jpg,0_T,0,T
17629,187823_0_0.jpg,0_T,0,T
1313,106351_0_0.jpg,0_T,0,T
26279,230572_0_0.jpg,0_T,0,T
83313,516843_0_0.jpg,0_T,0,T
29220,245746_1_0.jpg,0_T,0,T
26793,233224_1_0.jpg,1_T,1,T
98905,71918_0_0.jpg,0_T,0,T
101795,8602_1_0.jpg,0_T,0,T
65078,424623_0_0.jpg,0_T,0,T
35658,279030_1_0.jpg,1_T,1,T
47104,334648_0_0.jpg,0_T,0,T
16787,184184_1_0.jpg,0_T,0,T
30568,252929_2_0.jpg,0_T,0,T
81163,505629_0_0.jpg,0_T,0,T
43608,318032_1_0.jpg,1_T,1,T
98618,70527_1_0.jpg,0_T,0,T
64037,419386_1_0.jpg,0_T,0,T
9676,147398_0_0.jpg,0_T,0,T
91546,559235_7_0.jpg,1_T,1,T
59493,396112_0_0.jpg,0_T,0,T
59786,397543_0_0.jpg,0_T,0,T
86577,533519_1_0.jpg,0_T,0,T
57232,384780_1_0.jpg,0_T,0,T
50807,353344_1_0.jpg,0_T,0,T
14236,170651_0_0.jpg,0_T,0,T
15908,179753_5_0.jpg,1_T,1,T
39761,299029_0_0.jpg,1_T,1,T
32076,260400_0_0.jpg,0_T,0,T
10657,152281_1_0.jpg,0_T,0,T
81046,505145_0_0.jpg,0_T,0,T
18769,194188_0_0.jpg,0_T,0,T
13527,167033_0_0.jpg,0_T,0,T
97275,63939_0_0.jpg,0_T,0,T
23555,21685_4_0.jpg,1_T,1,T
79383,496198_2_0.jpg,0_T,0,T
84030,520401_1_0.jpg,0_T,0,T
82593,513221_2_0.jpg,0_T,0,T
63037,414244_0_0.jpg,0_T,0,T
42666,313340_0_0.jpg,0_T,0,T
60528,401138_2_0.jpg,0_T,0,T
18943,194969_0_0.jpg,0_T,0,T
2119,110417_0_0.jpg,0_T,0,T
18785,194247_0_0.jpg,0_T,0,T
65320,425825_1_0.jpg,0_T,0,T
71179,456224_1_0.jpg,0_T,0,T
68279,441156_1_0.jpg,1_T,1,T
54204,369801_0_0.jpg,0_T,0,T
10955,15366_1_0.jpg,0_T,0,T
51047,354382_0_0.jpg,0_T,0,T
75227,475902_3_0.jpg,0_T,0,T
81876,50945_1_0.jpg,0_T,0,T
75937,479219_0_0.jpg,0_T,0,T
4262,121328_1_0.jpg,0_T,0,T
67102,434930_0_0.jpg,0_T,0,T
28330,24105_0_0.jpg,0_T,0,T
14596,172974_0_0.jpg,0_T,0,T
55363,375810_3_0.jpg,0_T,0,T
16549,183151_0_0.jpg,0_T,0,T
25743,227843_0_0.jpg,0_T,0,T
94512,573659_0_0.jpg,0_T,0,T
53534,366349_2_0.jpg,0_T,0,T
18277,191334_3_0.jpg,0_T,0,T
93781,569768_1_0.jpg,1_T,1,T
21095,205101_1_0.jpg,0_T,0,T
61009,403541_0_0.jpg,0_T,0,T
34560,27326_0_0.jpg,0_T,0,T
